payment_id,order_id,payment_date,payment_method,payment_status
42681,42681,2023-10-03,UPI,Success
42682,42682,2022-12-20,Card,Success
42683,42683,2024-09-25,Card,Success
42684,42684,2022-11-17,UPI,Success
42685,42685,2023-07-26,COD,Success
42686,42686,2024-08-25,Card,Success
42687,42687,2024-11-26,Card,Success
42688,42688,2023-04-10,UPI,Success
42689,42689,2023-09-20,NetBanking,Success
42690,42690,2022-10-17,COD,Failed
42691,42691,2024-11-23,COD,Success
42692,42692,2023-09-22,COD,Success
42693,42693,2024-12-15,Card,Success
42694,42694,2024-07-08,NetBanking,Success
42695,42695,2022-08-26,Card,Success
42696,42696,2023-02-08,Card,Success
42697,42697,2023-12-01,Card,Success
42698,42698,2023-04-07,UPI,Success
42699,42699,2024-01-01,UPI,Success
42700,42700,2022-11-25,NetBanking,Success
42701,42701,2023-12-22,Card,Success
42702,42702,2022-12-14,Card,Success
42703,42703,2022-12-08,NetBanking,Success
42704,42704,2023-12-27,COD,Success
42705,42705,2023-12-04,UPI,Success
42706,42706,2023-04-05,UPI,Success
42707,42707,2022-05-14,UPI,Success
42708,42708,2024-11-04,COD,Success
42709,42709,2022-04-12,UPI,Success
42710,42710,2024-01-05,NetBanking,Success
42711,42711,2023-07-11,COD,Failed
42712,42712,2022-03-27,NetBanking,Success
42713,42713,2024-10-20,UPI,Success
42714,42714,2022-10-17,Card,Success
42715,42715,2024-07-07,Card,Success
42716,42716,2024-04-30,Card,Success
42717,42717,2023-12-02,UPI,Success
42718,42718,2023-07-19,COD,Success
42719,42719,2023-03-03,UPI,Success
42720,42720,2022-09-02,COD,Success
42721,42721,2023-05-20,NetBanking,Success
42722,42722,2022-10-02,Card,Success
42723,42723,2024-10-04,COD,Success
42724,42724,2023-10-17,Wallet,Failed
42725,42725,2024-04-06,Wallet,Success
42726,42726,2024-07-22,UPI,Success
42727,42727,2023-05-15,UPI,Failed
42728,42728,2024-04-28,COD,Success
42729,42729,2024-11-11,Wallet,Success
42730,42730,2024-03-11,Card,Failed
42731,42731,2023-10-01,UPI,Success
42732,42732,2022-11-24,NetBanking,Success
42733,42733,2023-10-22,UPI,Pending
42734,42734,2024-06-19,COD,Success
42735,42735,2022-10-10,UPI,Success
42736,42736,2023-12-08,UPI,Success
42737,42737,2024-10-15,UPI,Success
42738,42738,2024-07-24,Wallet,Success
42739,42739,2023-11-20,UPI,Success
42740,42740,2024-01-24,Wallet,Success
42741,42741,2023-11-24,UPI,Success
42742,42742,2022-11-19,COD,Success
42743,42743,2023-10-12,NetBanking,Success
42744,42744,2022-12-17,Card,Pending
42745,42745,2023-07-20,NetBanking,Success
42746,42746,2024-07-13,UPI,Success
42747,42747,2024-05-18,NetBanking,Success
42748,42748,2022-11-03,UPI,Success
42749,42749,2022-12-19,Wallet,Success
42750,42750,2022-03-22,Card,Success
42751,42751,2022-11-01,NetBanking,Success
42752,42752,2023-03-11,NetBanking,Success
42753,42753,2023-11-17,Card,Success
42754,42754,2024-11-14,NetBanking,Success
42755,42755,2023-11-29,UPI,Success
42756,42756,2023-05-21,Card,Success
42757,42757,2024-10-16,Wallet,Success
42758,42758,2022-01-22,Wallet,Success
42759,42759,2024-12-07,COD,Failed
42760,42760,2022-08-11,COD,Success
42761,42761,2022-11-15,UPI,Success
42762,42762,2024-12-14,Card,Success
42763,42763,2024-12-07,UPI,Success
42764,42764,2023-04-22,Wallet,Pending
42765,42765,2023-11-23,UPI,Success
42766,42766,2023-06-19,Wallet,Success
42767,42767,2022-08-07,UPI,Success
42768,42768,2023-08-01,UPI,Success
42769,42769,2024-07-30,NetBanking,Success
42770,42770,2022-11-01,Card,Success
42771,42771,2022-12-20,Card,Failed
42772,42772,2022-12-09,UPI,Pending
42773,42773,2023-08-19,COD,Success
42774,42774,2023-08-24,NetBanking,Success
42775,42775,2023-08-13,UPI,Failed
42776,42776,2022-09-30,UPI,Success
42777,42777,2023-03-14,Card,Success
42778,42778,2024-03-20,UPI,Success
42779,42779,2024-08-27,Wallet,Success
42780,42780,2022-12-07,COD,Success
42781,42781,2022-10-31,Card,Failed
42782,42782,2023-09-08,Card,Success
42783,42783,2024-05-22,UPI,Pending
42784,42784,2022-08-12,Card,Success
42785,42785,2024-03-13,UPI,Success
42786,42786,2022-12-17,UPI,Failed
42787,42787,2024-04-22,UPI,Success
42788,42788,2022-05-28,UPI,Success
42789,42789,2023-09-29,UPI,Success
42790,42790,2024-11-29,COD,Success
42791,42791,2023-03-15,UPI,Success
42792,42792,2024-02-13,UPI,Failed
42793,42793,2022-10-23,UPI,Success
42794,42794,2022-02-16,Card,Success
42795,42795,2024-01-23,UPI,Success
42796,42796,2023-01-22,COD,Failed
42797,42797,2022-05-09,UPI,Failed
42798,42798,2022-08-09,Wallet,Success
42799,42799,2023-09-23,COD,Failed
42800,42800,2022-06-23,UPI,Success
42801,42801,2022-10-07,UPI,Success
42802,42802,2022-04-22,UPI,Success
42803,42803,2022-07-01,Wallet,Success
42804,42804,2022-03-03,Card,Success
42805,42805,2022-10-22,UPI,Success
42806,42806,2022-09-28,UPI,Pending
42807,42807,2024-06-24,UPI,Success
42808,42808,2022-08-18,UPI,Success
42809,42809,2024-05-24,Card,Success
42810,42810,2023-11-09,COD,Success
42811,42811,2022-12-27,Wallet,Success
42812,42812,2024-10-30,Card,Success
42813,42813,2024-05-14,COD,Success
42814,42814,2024-11-13,NetBanking,Success
42815,42815,2022-10-23,UPI,Failed
42816,42816,2024-05-03,COD,Success
42817,42817,2024-05-10,UPI,Success
42818,42818,2022-10-31,UPI,Success
42819,42819,2024-08-04,Card,Success
42820,42820,2022-07-13,UPI,Success
42821,42821,2023-11-19,UPI,Success
42822,42822,2022-07-23,COD,Success
42823,42823,2022-09-15,COD,Success
42824,42824,2024-07-17,COD,Success
42825,42825,2023-10-09,COD,Success
42826,42826,2022-12-15,NetBanking,Success
42827,42827,2024-11-23,UPI,Success
42828,42828,2024-03-19,UPI,Success
42829,42829,2024-01-02,Wallet,Failed
42830,42830,2023-06-06,Card,Success
42831,42831,2022-12-13,UPI,Success
42832,42832,2024-07-14,Card,Success
42833,42833,2022-09-09,Wallet,Success
42834,42834,2024-10-29,Wallet,Success
42835,42835,2024-08-28,UPI,Success
42836,42836,2023-04-26,NetBanking,Success
42837,42837,2022-09-03,UPI,Success
42838,42838,2022-07-14,Wallet,Success
42839,42839,2022-05-11,UPI,Success
42840,42840,2024-04-03,NetBanking,Success
42841,42841,2022-02-19,Card,Success
42842,42842,2022-01-02,Card,Success
42843,42843,2023-01-27,Card,Success
42844,42844,2022-11-30,Card,Success
42845,42845,2022-09-15,UPI,Success
42846,42846,2023-11-09,Wallet,Success
42847,42847,2022-12-13,UPI,Success
42848,42848,2022-05-28,COD,Pending
42849,42849,2024-01-12,COD,Success
42850,42850,2024-12-08,UPI,Success
42851,42851,2023-11-26,UPI,Success
42852,42852,2024-07-13,COD,Success
42853,42853,2024-12-19,Card,Failed
42854,42854,2022-03-14,UPI,Success
42855,42855,2024-06-12,COD,Success
42856,42856,2022-11-25,Card,Failed
42857,42857,2022-07-18,UPI,Failed
42858,42858,2024-12-31,Card,Pending
42859,42859,2023-11-18,Card,Success
42860,42860,2024-07-13,UPI,Success
42861,42861,2022-11-28,NetBanking,Success
42862,42862,2023-07-06,Card,Success
42863,42863,2022-03-09,UPI,Failed
42864,42864,2022-10-30,UPI,Success
42865,42865,2024-10-04,UPI,Success
42866,42866,2023-12-02,UPI,Success
42867,42867,2023-07-17,UPI,Success
42868,42868,2023-11-21,UPI,Failed
42869,42869,2023-01-01,UPI,Success
42870,42870,2022-12-29,UPI,Success
42871,42871,2022-12-15,Card,Success
42872,42872,2022-11-26,UPI,Success
42873,42873,2024-11-08,COD,Success
42874,42874,2024-11-05,UPI,Success
42875,42875,2022-12-14,NetBanking,Success
42876,42876,2022-06-10,UPI,Success
42877,42877,2023-12-20,UPI,Success
42878,42878,2024-07-01,Card,Failed
42879,42879,2023-05-02,Wallet,Success
42880,42880,2024-03-26,COD,Success
42881,42881,2024-11-15,COD,Success
42882,42882,2022-08-03,UPI,Success
42883,42883,2024-07-21,Card,Success
42884,42884,2024-05-02,UPI,Success
42885,42885,2022-02-24,UPI,Success
42886,42886,2023-04-24,UPI,Success
42887,42887,2022-03-31,COD,Success
42888,42888,2023-01-22,COD,Success
42889,42889,2022-12-03,COD,Success
42890,42890,2022-06-26,UPI,Success
42891,42891,2023-11-10,UPI,Failed
42892,42892,2022-01-17,UPI,Success
42893,42893,2023-08-16,Card,Success
42894,42894,2023-05-18,UPI,Failed
42895,42895,2024-11-08,UPI,Success
42896,42896,2022-11-29,Card,Pending
42897,42897,2024-05-01,Card,Success
42898,42898,2022-10-17,Card,Success
42899,42899,2022-12-25,UPI,Success
42900,42900,2023-12-04,Card,Failed
42901,42901,2024-10-16,Card,Success
42902,42902,2024-09-27,COD,Success
42903,42903,2023-05-13,UPI,Success
42904,42904,2022-10-03,Wallet,Success
42905,42905,2022-12-11,COD,Success
42906,42906,2023-10-15,UPI,Success
42907,42907,2023-09-20,UPI,Success
42908,42908,2023-11-17,COD,Success
42909,42909,2023-12-08,UPI,Success
42910,42910,2024-12-09,UPI,Success
42911,42911,2023-10-04,UPI,Success
42912,42912,2022-07-26,COD,Success
42913,42913,2024-04-23,UPI,Success
42914,42914,2022-09-05,COD,Success
42915,42915,2024-11-10,UPI,Failed
42916,42916,2022-12-24,Wallet,Success
42917,42917,2024-12-21,Card,Success
42918,42918,2024-11-14,UPI,Success
42919,42919,2023-08-20,COD,Success
42920,42920,2024-10-31,UPI,Success
42921,42921,2022-04-12,Card,Success
42922,42922,2023-10-25,UPI,Pending
42923,42923,2024-11-20,Wallet,Success
42924,42924,2024-11-18,UPI,Success
42925,42925,2023-08-15,Card,Pending
42926,42926,2024-09-21,UPI,Success
42927,42927,2024-11-18,Card,Success
42928,42928,2024-01-08,NetBanking,Success
42929,42929,2023-07-14,UPI,Pending
42930,42930,2024-07-06,Wallet,Success
42931,42931,2022-07-03,UPI,Success
42932,42932,2023-11-18,NetBanking,Success
42933,42933,2024-08-07,Card,Success
42934,42934,2024-07-22,UPI,Success
42935,42935,2024-05-09,UPI,Failed
42936,42936,2023-11-18,UPI,Success
42937,42937,2022-06-20,Wallet,Success
42938,42938,2022-10-18,UPI,Success
42939,42939,2022-10-07,UPI,Pending
42940,42940,2023-12-07,Card,Success
42941,42941,2024-09-17,UPI,Success
42942,42942,2024-02-16,NetBanking,Success
42943,42943,2024-05-26,UPI,Failed
42944,42944,2022-06-02,UPI,Success
42945,42945,2022-03-02,Card,Success
42946,42946,2022-08-19,UPI,Success
42947,42947,2023-12-23,UPI,Success
42948,42948,2022-09-25,COD,Success
42949,42949,2022-07-09,COD,Success
42950,42950,2024-11-09,UPI,Success
42951,42951,2023-11-26,Card,Success
42952,42952,2023-02-10,UPI,Success
42953,42953,2024-07-02,COD,Failed
42954,42954,2023-08-13,Card,Success
42955,42955,2024-08-29,Card,Pending
42956,42956,2023-12-31,Wallet,Success
42957,42957,2022-07-15,Wallet,Success
42958,42958,2024-05-28,UPI,Failed
42959,42959,2024-11-16,Card,Pending
42960,42960,2023-11-13,UPI,Success
42961,42961,2024-12-11,Card,Success
42962,42962,2024-01-02,NetBanking,Success
42963,42963,2024-01-30,UPI,Success
42964,42964,2024-07-23,Card,Success
42965,42965,2023-12-01,UPI,Success
42966,42966,2022-06-20,Wallet,Success
42967,42967,2022-12-11,Card,Failed
42968,42968,2024-10-26,Wallet,Success
42969,42969,2024-05-14,Wallet,Success
42970,42970,2022-06-08,COD,Success
42971,42971,2022-10-09,UPI,Success
42972,42972,2022-01-24,UPI,Success
42973,42973,2024-04-01,Card,Success
42974,42974,2023-04-01,Card,Success
42975,42975,2022-07-24,UPI,Success
42976,42976,2023-12-31,Card,Pending
42977,42977,2022-07-19,UPI,Success
42978,42978,2022-06-01,UPI,Success
42979,42979,2022-10-29,Wallet,Failed
42980,42980,2023-11-04,Card,Success
42981,42981,2022-06-23,UPI,Pending
42982,42982,2024-10-22,Card,Success
42983,42983,2023-11-06,UPI,Success
42984,42984,2023-07-26,UPI,Success
42985,42985,2022-04-18,UPI,Success
42986,42986,2024-03-18,COD,Success
42987,42987,2022-10-02,NetBanking,Pending
42988,42988,2024-10-28,UPI,Success
42989,42989,2022-07-13,UPI,Success
42990,42990,2022-08-19,Wallet,Success
42991,42991,2022-12-26,UPI,Success
42992,42992,2023-03-22,UPI,Success
42993,42993,2023-08-16,UPI,Failed
42994,42994,2023-04-13,Card,Success
42995,42995,2024-04-11,UPI,Success
42996,42996,2023-04-05,Card,Success
42997,42997,2023-07-01,COD,Success
42998,42998,2022-11-14,UPI,Failed
42999,42999,2022-11-26,COD,Success
43000,43000,2023-04-07,Card,Success
43001,43001,2024-05-08,UPI,Success
43002,43002,2024-02-16,Card,Pending
43003,43003,2023-08-30,UPI,Success
43004,43004,2022-03-13,COD,Success
43005,43005,2022-08-04,UPI,Pending
43006,43006,2023-06-16,UPI,Success
43007,43007,2022-11-30,UPI,Success
43008,43008,2022-08-28,UPI,Success
43009,43009,2023-01-17,Card,Success
43010,43010,2023-06-27,UPI,Pending
43011,43011,2023-06-13,Wallet,Success
43012,43012,2023-12-09,Card,Success
43013,43013,2022-06-15,UPI,Success
43014,43014,2023-11-16,Card,Success
43015,43015,2022-10-08,Card,Success
43016,43016,2024-11-14,UPI,Success
43017,43017,2023-09-30,Wallet,Success
43018,43018,2023-09-01,UPI,Failed
43019,43019,2024-02-25,UPI,Success
43020,43020,2022-10-25,NetBanking,Success
43021,43021,2023-12-21,Card,Success
43022,43022,2024-04-17,Wallet,Success
43023,43023,2022-12-24,Card,Success
43024,43024,2024-10-18,NetBanking,Success
43025,43025,2024-08-19,UPI,Failed
43026,43026,2022-12-13,UPI,Success
43027,43027,2022-08-09,UPI,Success
43028,43028,2022-05-05,UPI,Pending
43029,43029,2024-06-20,COD,Success
43030,43030,2024-07-04,UPI,Success
43031,43031,2023-03-11,NetBanking,Success
43032,43032,2022-10-21,Card,Success
43033,43033,2023-12-21,COD,Success
43034,43034,2022-12-04,Card,Failed
43035,43035,2024-12-02,NetBanking,Success
43036,43036,2022-11-13,UPI,Success
43037,43037,2024-11-18,Card,Success
43038,43038,2023-12-23,UPI,Success
43039,43039,2024-02-27,UPI,Success
43040,43040,2022-12-23,Card,Success
43041,43041,2024-03-26,Wallet,Success
43042,43042,2024-05-04,COD,Success
43043,43043,2023-10-19,UPI,Pending
43044,43044,2024-06-12,UPI,Success
43045,43045,2023-11-19,Card,Failed
43046,43046,2024-01-15,UPI,Success
43047,43047,2022-11-13,UPI,Success
43048,43048,2022-12-31,Card,Success
43049,43049,2023-03-31,UPI,Success
43050,43050,2023-03-09,NetBanking,Success
43051,43051,2024-10-21,NetBanking,Pending
43052,43052,2023-05-31,COD,Success
43053,43053,2022-10-21,COD,Success
43054,43054,2023-10-22,Card,Success
43055,43055,2022-08-13,NetBanking,Success
43056,43056,2023-12-20,Wallet,Success
43057,43057,2023-10-12,Card,Success
43058,43058,2024-01-08,UPI,Success
43059,43059,2024-12-12,Card,Success
43060,43060,2024-04-25,UPI,Success
43061,43061,2023-12-16,NetBanking,Success
43062,43062,2024-12-30,UPI,Success
43063,43063,2024-11-20,UPI,Success
43064,43064,2024-04-14,Card,Success
43065,43065,2022-12-06,UPI,Failed
43066,43066,2023-12-18,Card,Success
43067,43067,2024-11-13,UPI,Failed
43068,43068,2024-07-21,UPI,Success
43069,43069,2023-03-27,Card,Success
43070,43070,2024-10-07,Card,Success
43071,43071,2023-12-07,Card,Success
43072,43072,2023-11-15,UPI,Success
43073,43073,2023-12-21,UPI,Failed
43074,43074,2023-02-13,UPI,Success
43075,43075,2023-11-03,UPI,Success
43076,43076,2024-05-24,UPI,Success
43077,43077,2023-06-16,Card,Success
43078,43078,2023-01-03,Card,Failed
43079,43079,2022-05-19,UPI,Success
43080,43080,2023-09-28,Card,Success
43081,43081,2023-10-22,UPI,Success
43082,43082,2024-12-11,Card,Success
43083,43083,2022-02-02,COD,Success
43084,43084,2023-06-20,UPI,Success
43085,43085,2022-11-11,Card,Success
43086,43086,2024-05-22,Card,Success
43087,43087,2024-08-16,UPI,Failed
43088,43088,2022-12-28,COD,Success
43089,43089,2022-01-10,Card,Success
43090,43090,2022-12-16,NetBanking,Success
43091,43091,2024-12-04,UPI,Success
43092,43092,2024-08-23,Card,Success
43093,43093,2022-02-09,COD,Success
43094,43094,2022-06-04,NetBanking,Success
43095,43095,2024-06-03,Card,Success
43096,43096,2024-10-15,UPI,Success
43097,43097,2022-01-08,NetBanking,Success
43098,43098,2022-11-27,Card,Failed
43099,43099,2023-09-07,UPI,Pending
43100,43100,2022-10-24,COD,Success
43101,43101,2022-10-15,UPI,Success
43102,43102,2023-05-23,NetBanking,Success
43103,43103,2023-04-25,UPI,Failed
43104,43104,2023-02-21,Card,Success
43105,43105,2024-03-04,Card,Failed
43106,43106,2024-10-28,Wallet,Success
43107,43107,2023-10-02,UPI,Success
43108,43108,2024-10-05,Card,Success
43109,43109,2023-03-29,COD,Success
43110,43110,2022-12-12,UPI,Success
43111,43111,2023-12-15,Card,Success
43112,43112,2023-10-21,UPI,Success
43113,43113,2023-06-18,UPI,Success
43114,43114,2024-05-19,Card,Success
43115,43115,2024-01-05,COD,Success
43116,43116,2022-05-06,Wallet,Success
43117,43117,2022-12-11,COD,Success
43118,43118,2023-12-28,UPI,Success
43119,43119,2023-04-05,COD,Success
43120,43120,2023-05-09,UPI,Success
43121,43121,2023-02-28,UPI,Success
43122,43122,2023-09-03,NetBanking,Success
43123,43123,2023-12-26,UPI,Success
43124,43124,2024-01-09,Wallet,Success
43125,43125,2023-06-27,COD,Success
43126,43126,2023-07-23,Card,Pending
43127,43127,2024-08-29,UPI,Failed
43128,43128,2024-10-05,Card,Success
43129,43129,2022-12-11,UPI,Success
43130,43130,2024-03-05,NetBanking,Failed
43131,43131,2023-06-20,NetBanking,Pending
43132,43132,2022-04-14,Wallet,Success
43133,43133,2022-11-20,NetBanking,Success
43134,43134,2023-12-24,UPI,Success
43135,43135,2024-12-05,UPI,Failed
43136,43136,2023-06-27,Card,Failed
43137,43137,2023-08-01,COD,Success
43138,43138,2023-07-08,Card,Failed
43139,43139,2023-11-23,UPI,Failed
43140,43140,2024-09-30,COD,Success
43141,43141,2024-02-03,UPI,Success
43142,43142,2022-11-06,UPI,Success
43143,43143,2022-12-12,UPI,Success
43144,43144,2023-11-06,UPI,Success
43145,43145,2023-12-02,UPI,Success
43146,43146,2024-01-10,Wallet,Pending
43147,43147,2023-04-13,UPI,Success
43148,43148,2022-01-13,NetBanking,Success
43149,43149,2022-09-11,Wallet,Success
43150,43150,2024-12-28,UPI,Pending
43151,43151,2024-11-30,Card,Failed
43152,43152,2024-02-26,UPI,Failed
43153,43153,2022-07-13,UPI,Success
43154,43154,2022-05-22,NetBanking,Success
43155,43155,2022-10-21,UPI,Success
43156,43156,2024-04-06,COD,Failed
43157,43157,2023-12-07,UPI,Success
43158,43158,2022-05-15,UPI,Success
43159,43159,2022-10-11,Wallet,Success
43160,43160,2023-05-24,Card,Success
43161,43161,2024-12-25,COD,Success
43162,43162,2023-10-24,UPI,Success
43163,43163,2023-01-12,UPI,Pending
43164,43164,2022-12-29,Card,Success
43165,43165,2024-07-24,UPI,Success
43166,43166,2023-10-12,UPI,Success
43167,43167,2023-05-31,Wallet,Pending
43168,43168,2023-12-01,COD,Success
43169,43169,2023-06-22,Wallet,Success
43170,43170,2024-07-08,Card,Success
43171,43171,2024-04-09,NetBanking,Success
43172,43172,2023-06-30,Card,Success
43173,43173,2024-08-01,UPI,Success
43174,43174,2024-11-02,UPI,Pending
43175,43175,2023-05-27,COD,Success
43176,43176,2022-03-07,Card,Success
43177,43177,2022-11-10,UPI,Failed
43178,43178,2022-11-03,UPI,Success
43179,43179,2024-10-02,UPI,Failed
43180,43180,2024-09-12,NetBanking,Success
43181,43181,2024-10-08,Wallet,Success
43182,43182,2024-06-20,UPI,Success
43183,43183,2023-03-23,Card,Failed
43184,43184,2022-04-08,Card,Failed
43185,43185,2023-11-24,Card,Success
43186,43186,2024-09-18,NetBanking,Failed
43187,43187,2023-11-20,UPI,Success
43188,43188,2024-12-06,Wallet,Success
43189,43189,2024-11-28,Card,Success
43190,43190,2024-11-26,UPI,Success
43191,43191,2022-11-20,Card,Success
43192,43192,2022-02-28,NetBanking,Success
43193,43193,2022-11-18,Wallet,Success
43194,43194,2024-07-17,UPI,Failed
43195,43195,2024-03-04,UPI,Success
43196,43196,2022-02-04,Card,Success
43197,43197,2023-10-22,UPI,Pending
43198,43198,2023-06-28,COD,Success
43199,43199,2022-11-13,COD,Failed
43200,43200,2024-08-25,UPI,Success
43201,43201,2024-05-01,UPI,Success
43202,43202,2024-04-27,Wallet,Success
43203,43203,2023-08-20,UPI,Success
43204,43204,2024-02-20,COD,Success
43205,43205,2023-05-14,Wallet,Failed
43206,43206,2023-10-13,Card,Success
43207,43207,2022-10-19,Card,Success
43208,43208,2023-04-28,UPI,Success
43209,43209,2022-08-23,Card,Success
43210,43210,2022-02-04,Wallet,Success
43211,43211,2023-11-26,Card,Success
43212,43212,2022-11-05,Wallet,Success
43213,43213,2023-08-16,UPI,Failed
43214,43214,2022-01-21,COD,Success
43215,43215,2023-05-27,Wallet,Success
43216,43216,2024-05-19,COD,Success
43217,43217,2024-12-30,UPI,Success
43218,43218,2024-05-21,Card,Success
43219,43219,2022-08-01,NetBanking,Success
43220,43220,2023-03-03,Card,Failed
43221,43221,2024-03-06,UPI,Pending
43222,43222,2022-12-15,Card,Success
43223,43223,2023-11-18,UPI,Success
43224,43224,2024-10-05,UPI,Pending
43225,43225,2022-05-20,Card,Success
43226,43226,2024-12-28,Wallet,Success
43227,43227,2024-11-09,UPI,Success
43228,43228,2023-01-01,Card,Success
43229,43229,2022-05-29,UPI,Success
43230,43230,2022-05-01,UPI,Success
43231,43231,2022-07-11,NetBanking,Success
43232,43232,2023-09-19,Card,Pending
43233,43233,2022-12-20,COD,Success
43234,43234,2023-04-22,COD,Success
43235,43235,2023-07-12,COD,Success
43236,43236,2022-08-22,UPI,Success
43237,43237,2024-12-22,Card,Success
43238,43238,2022-11-28,Card,Success
43239,43239,2023-08-28,UPI,Failed
43240,43240,2022-04-08,Card,Success
43241,43241,2022-12-22,COD,Success
43242,43242,2022-08-10,Card,Success
43243,43243,2022-10-14,Card,Success
43244,43244,2023-03-09,Wallet,Success
43245,43245,2023-11-03,NetBanking,Success
43246,43246,2022-05-22,UPI,Success
43247,43247,2024-12-02,UPI,Success
43248,43248,2023-07-06,COD,Success
43249,43249,2022-07-05,UPI,Success
43250,43250,2024-09-18,Wallet,Failed
43251,43251,2023-12-02,UPI,Success
43252,43252,2022-06-26,UPI,Success
43253,43253,2024-02-02,Card,Pending
43254,43254,2022-02-17,NetBanking,Success
43255,43255,2024-10-05,Card,Success
43256,43256,2023-10-31,Card,Success
43257,43257,2024-03-28,NetBanking,Failed
43258,43258,2022-05-15,UPI,Success
43259,43259,2022-10-22,UPI,Success
43260,43260,2024-03-12,UPI,Success
43261,43261,2024-09-15,UPI,Pending
43262,43262,2023-11-20,UPI,Failed
43263,43263,2022-11-03,NetBanking,Success
43264,43264,2024-12-13,NetBanking,Success
43265,43265,2024-11-21,UPI,Pending
43266,43266,2022-04-06,UPI,Success
43267,43267,2022-12-02,NetBanking,Success
43268,43268,2024-12-31,Card,Success
43269,43269,2023-10-16,COD,Success
43270,43270,2022-04-09,UPI,Success
43271,43271,2022-06-10,COD,Success
43272,43272,2022-10-08,Wallet,Success
43273,43273,2022-07-19,UPI,Success
43274,43274,2023-10-21,Card,Success
43275,43275,2023-04-26,UPI,Success
43276,43276,2022-12-23,Wallet,Success
43277,43277,2024-05-06,UPI,Success
43278,43278,2022-11-06,UPI,Success
43279,43279,2024-10-17,NetBanking,Success
43280,43280,2024-12-06,UPI,Failed
43281,43281,2023-04-17,Wallet,Success
43282,43282,2024-09-28,COD,Success
43283,43283,2024-07-17,UPI,Success
43284,43284,2024-07-11,UPI,Success
43285,43285,2024-08-13,UPI,Success
43286,43286,2024-09-08,UPI,Success
43287,43287,2024-10-16,UPI,Success
43288,43288,2023-09-16,UPI,Success
43289,43289,2023-03-08,UPI,Failed
43290,43290,2024-06-26,UPI,Success
43291,43291,2024-03-09,UPI,Success
43292,43292,2022-05-07,Card,Success
43293,43293,2022-03-16,Card,Success
43294,43294,2024-12-13,COD,Success
43295,43295,2022-05-18,Wallet,Success
43296,43296,2024-12-25,Card,Pending
43297,43297,2022-12-03,COD,Success
43298,43298,2023-08-09,UPI,Success
43299,43299,2024-07-15,Card,Success
43300,43300,2024-04-07,COD,Success
43301,43301,2024-06-01,Card,Success
43302,43302,2024-02-23,UPI,Success
43303,43303,2023-02-19,COD,Failed
43304,43304,2024-10-07,Wallet,Success
43305,43305,2024-02-23,UPI,Success
43306,43306,2024-08-03,UPI,Success
43307,43307,2023-12-24,UPI,Success
43308,43308,2024-08-19,UPI,Success
43309,43309,2022-07-06,COD,Success
43310,43310,2024-12-21,COD,Success
43311,43311,2022-11-10,UPI,Success
43312,43312,2024-03-04,Card,Success
43313,43313,2024-08-31,UPI,Success
43314,43314,2022-06-26,Card,Pending
43315,43315,2024-10-28,Card,Success
43316,43316,2022-11-15,Wallet,Success
43317,43317,2024-07-15,UPI,Success
43318,43318,2023-10-22,Card,Success
43319,43319,2024-04-05,UPI,Success
43320,43320,2023-12-15,Card,Success
43321,43321,2023-05-02,UPI,Success
43322,43322,2023-01-06,UPI,Success
43323,43323,2023-11-16,Wallet,Success
43324,43324,2022-10-07,Card,Success
43325,43325,2024-11-26,COD,Success
43326,43326,2023-08-15,Card,Success
43327,43327,2023-11-01,Card,Success
43328,43328,2024-11-06,UPI,Success
43329,43329,2022-04-29,Wallet,Success
43330,43330,2024-09-01,UPI,Failed
43331,43331,2023-02-03,NetBanking,Success
43332,43332,2024-05-28,UPI,Failed
43333,43333,2024-06-16,COD,Success
43334,43334,2023-03-29,COD,Success
43335,43335,2024-12-29,COD,Success
43336,43336,2022-12-02,UPI,Failed
43337,43337,2024-06-14,UPI,Success
43338,43338,2023-12-18,NetBanking,Success
43339,43339,2022-10-07,UPI,Pending
43340,43340,2023-11-26,NetBanking,Success
43341,43341,2024-09-25,UPI,Pending
43342,43342,2024-08-22,Card,Success
43343,43343,2023-12-28,Wallet,Success
43344,43344,2022-04-11,Wallet,Failed
43345,43345,2024-04-08,Card,Success
43346,43346,2024-07-20,Card,Success
43347,43347,2024-06-23,COD,Failed
43348,43348,2024-11-13,UPI,Success
43349,43349,2023-04-27,COD,Failed
43350,43350,2022-10-24,COD,Success
43351,43351,2022-06-28,UPI,Failed
43352,43352,2022-06-30,Wallet,Success
43353,43353,2024-12-04,COD,Success
43354,43354,2024-07-02,UPI,Success
43355,43355,2024-10-28,Card,Success
43356,43356,2022-07-28,UPI,Success
43357,43357,2024-11-05,UPI,Success
43358,43358,2024-05-09,UPI,Success
43359,43359,2023-03-09,UPI,Success
43360,43360,2022-02-17,UPI,Pending
43361,43361,2025-01-01,UPI,Success
43362,43362,2024-02-23,UPI,Failed
43363,43363,2023-04-25,UPI,Success
43364,43364,2023-01-19,NetBanking,Success
43365,43365,2022-01-31,UPI,Success
43366,43366,2022-07-04,COD,Failed
43367,43367,2023-07-15,UPI,Success
43368,43368,2023-08-10,Card,Success
43369,43369,2023-07-01,Wallet,Success
43370,43370,2022-05-07,Card,Failed
43371,43371,2024-06-12,UPI,Success
43372,43372,2022-12-19,UPI,Success
43373,43373,2024-12-10,NetBanking,Success
43374,43374,2024-09-02,Wallet,Success
43375,43375,2023-12-28,Card,Success
