order_id,customer_id,order_date,total_amount,payment_method
61455,1965,2022-12-05,8596.31,Wallet
61456,3950,2023-03-15,2937.84,UPI
61457,6257,2022-11-04,3697.31,UPI
61458,8931,2023-06-12,1583.58,Card
61459,1046,2024-12-11,10737.39,UPI
61460,1138,2024-10-13,18215.88,UPI
61461,424,2024-08-16,167325.08,NetBanking
61462,8592,2023-09-09,3100.85,UPI
61463,708,2022-12-22,1711.96,UPI
61464,3047,2023-12-02,8156.94,UPI
61465,571,2023-01-27,2638.55,NetBanking
61466,1559,2024-11-19,9880.97,UPI
61467,1929,2023-06-30,77868.03,Card
61468,1517,2023-06-06,5715.74,Card
61469,892,2022-05-01,12234.75,UPI
61470,112,2023-10-29,12947.0,UPI
61471,1978,2024-08-18,9110.34,UPI
61472,3588,2022-11-18,105420.63,UPI
61473,581,2022-02-02,10024.88,UPI
61474,719,2024-12-19,4364.56,UPI
61475,629,2024-12-20,1426.82,UPI
61476,1664,2022-01-02,14360.16,COD
61477,1086,2024-07-29,2252.58,NetBanking
61478,1874,2022-12-16,91505.55,Wallet
61479,1326,2024-12-14,1712.9,UPI
61480,1084,2022-12-29,3498.28,Card
61481,1112,2023-12-06,5799.03,UPI
61482,8500,2023-02-16,4836.46,UPI
61483,277,2022-12-12,2992.22,COD
61484,1329,2024-12-19,2147.79,UPI
61485,432,2022-03-28,53991.55,UPI
61486,3185,2023-12-17,56447.98,UPI
61487,9484,2022-06-25,32142.01,UPI
61488,1021,2024-11-28,275.75,COD
61489,872,2024-07-10,10421.0,COD
61490,462,2024-12-22,34992.03,UPI
61491,421,2023-11-29,26413.61,UPI
61492,1218,2023-06-02,3373.93,UPI
61493,1905,2023-02-28,3552.33,UPI
61494,874,2022-09-23,658.15,UPI
61495,2349,2022-02-13,82527.84,Wallet
61496,7058,2022-07-26,7051.0,Card
61497,934,2024-12-06,10162.38,UPI
61498,883,2023-12-03,127926.34,Card
61499,306,2022-10-01,110352.84,COD
61500,1223,2022-12-18,14583.85,UPI
61501,1235,2023-12-03,1449.81,UPI
61502,1345,2023-05-12,42852.8,COD
61503,102,2024-09-01,6791.09,Wallet
61504,133,2022-11-05,6310.02,UPI
61505,1050,2024-10-29,73369.79,NetBanking
61506,2345,2024-07-01,6982.26,UPI
61507,1978,2023-08-07,10667.01,UPI
61508,4624,2023-10-14,7426.1,COD
61509,8638,2022-05-19,14249.63,Card
61510,4182,2024-09-11,3323.95,UPI
61511,69,2024-11-05,2311.65,Card
61512,8971,2022-05-27,10617.06,Card
61513,1398,2024-05-05,43406.06,Card
61514,897,2024-09-16,4484.46,Card
61515,22,2024-03-15,1960.47,COD
61516,6536,2022-02-21,1055.46,UPI
61517,1155,2024-04-21,4250.96,UPI
61518,8245,2023-11-23,64197.6,Card
61519,2494,2024-11-13,6801.58,NetBanking
61520,1496,2024-11-23,406.68,Card
61521,1418,2024-04-12,15113.47,Card
61522,9433,2022-12-17,2994.11,Wallet
61523,4815,2024-04-29,16233.06,Card
61524,1500,2022-05-21,135973.53,Card
61525,1438,2024-11-27,10333.28,Card
61526,1169,2022-11-28,5137.38,UPI
61527,9254,2023-10-28,1182.07,NetBanking
61528,762,2024-08-14,114230.22,Card
61529,1917,2023-10-14,18381.51,COD
61530,5796,2023-07-19,4616.81,UPI
61531,480,2024-05-21,2350.72,NetBanking
61532,41,2022-07-20,5528.64,COD
61533,1607,2023-07-27,18814.2,UPI
61534,4748,2023-02-28,4869.83,Card
61535,1036,2023-02-09,2007.69,Card
61536,4254,2022-10-07,8127.85,NetBanking
61537,7454,2023-11-22,7304.41,UPI
61538,3241,2023-05-07,1906.11,UPI
61539,574,2022-11-22,15247.78,Card
61540,168,2023-11-13,8174.02,NetBanking
61541,2266,2024-12-08,1173.41,Card
61542,3795,2022-08-11,87089.93,UPI
61543,934,2022-09-26,11969.92,UPI
61544,672,2022-09-01,2407.5,UPI
61545,3265,2022-12-06,3088.81,COD
61546,3774,2022-02-14,13601.5,Card
61547,1992,2022-03-28,17556.73,COD
61548,918,2024-08-02,38628.56,UPI
61549,963,2023-11-17,21058.8,NetBanking
61550,601,2023-01-14,4063.65,NetBanking
61551,365,2022-11-01,53316.91,COD
61552,1140,2024-10-18,16748.2,UPI
61553,858,2024-12-13,8691.03,Card
61554,1746,2022-02-27,30878.76,Card
61555,624,2022-12-10,339273.88,UPI
61556,1047,2024-08-23,4359.34,COD
61557,362,2024-04-24,8721.43,UPI
61558,235,2024-10-21,4780.52,UPI
61559,1536,2023-08-15,10959.73,UPI
61560,1703,2024-12-29,4278.82,Wallet
61561,7004,2024-10-14,480.93,NetBanking
61562,5447,2024-11-25,54370.73,COD
61563,6984,2024-09-02,72389.82,Card
61564,5073,2024-08-02,5185.1,Card
61565,1876,2024-08-22,8561.64,COD
61566,2390,2024-11-04,1929.82,Card
61567,826,2024-06-13,8157.67,UPI
61568,1577,2024-04-23,14327.12,UPI
61569,696,2023-05-23,6764.24,Card
61570,403,2022-03-21,10144.89,UPI
61571,678,2024-06-11,15466.27,NetBanking
61572,12,2024-07-07,76766.39,Card
61573,567,2023-12-18,1773.97,UPI
61574,6993,2022-11-08,80519.72,Card
61575,1599,2022-10-14,18631.68,UPI
61576,428,2024-10-22,86070.66,UPI
61577,1322,2023-02-18,553.79,Card
61578,728,2024-10-10,2135.54,UPI
61579,4362,2024-12-02,11896.81,Card
61580,2,2023-05-25,13720.02,Card
61581,1987,2024-01-24,6832.58,UPI
61582,1052,2023-10-29,14658.36,Card
61583,1465,2023-12-06,892.42,UPI
61584,233,2024-11-07,161240.15,Card
61585,1603,2022-05-18,35268.95,UPI
61586,1577,2024-09-08,1097.14,UPI
61587,1360,2022-08-24,664.88,Card
61588,605,2023-10-13,10391.05,Card
61589,5659,2022-08-26,19765.33,NetBanking
61590,1717,2024-06-18,8700.48,UPI
61591,209,2023-11-03,5787.75,UPI
61592,1105,2023-11-30,457.42,COD
61593,6676,2024-01-28,3981.96,Card
61594,585,2022-07-16,7619.38,UPI
61595,5920,2024-12-21,6237.26,NetBanking
61596,1975,2024-12-17,8469.55,UPI
61597,617,2022-11-06,19203.72,UPI
61598,993,2022-11-03,73608.5,Card
61599,728,2023-12-09,59292.85,Wallet
61600,9534,2022-10-25,4182.44,Wallet
61601,118,2022-11-30,9748.05,Card
61602,1484,2022-06-12,10361.39,Wallet
61603,1151,2022-12-27,51886.6,UPI
61604,1692,2022-10-21,149242.27,Card
61605,5657,2022-08-05,10626.72,Card
61606,1306,2024-05-02,3510.32,COD
61607,262,2024-12-19,1497.65,Wallet
61608,4655,2022-10-19,4391.1,UPI
61609,473,2022-04-26,10924.58,COD
61610,329,2023-12-03,1503.58,UPI
61611,3377,2024-11-21,1544.61,UPI
61612,32,2023-10-04,2630.16,COD
61613,1417,2022-12-03,5503.27,UPI
61614,7,2023-04-12,4951.16,UPI
61615,687,2023-07-18,1261.74,UPI
61616,1700,2023-10-11,10960.2,COD
61617,2794,2024-12-22,30057.49,COD
61618,1542,2023-02-22,621.69,NetBanking
61619,6225,2024-05-10,2740.92,COD
61620,3391,2024-11-22,5915.59,NetBanking
61621,1172,2022-07-31,6891.54,UPI
61622,1950,2024-11-09,8555.97,Wallet
61623,1127,2024-11-15,43260.02,Card
61624,2326,2023-03-25,13690.72,COD
61625,1580,2023-11-06,19161.92,Wallet
61626,218,2024-11-20,63576.48,UPI
61627,1344,2023-10-08,12425.85,UPI
61628,653,2022-03-25,8566.87,Card
61629,320,2022-03-20,3229.25,UPI
61630,303,2024-10-03,5173.78,Wallet
61631,407,2022-12-13,4936.34,UPI
61632,1539,2023-12-06,2334.32,Card
61633,6446,2022-12-14,59781.74,UPI
61634,1385,2022-04-17,4137.56,COD
61635,262,2024-09-29,10059.26,UPI
61636,1356,2024-11-29,10340.93,UPI
61637,8,2022-04-04,10362.49,Wallet
61638,1222,2023-11-27,5750.31,COD
61639,716,2022-11-26,6533.35,UPI
61640,1702,2023-05-27,872.24,UPI
61641,9141,2022-11-06,10323.98,UPI
61642,5046,2023-04-04,9630.86,UPI
61643,14,2023-11-17,2499.24,NetBanking
61644,5232,2023-12-02,4614.65,UPI
61645,736,2022-07-22,6647.56,COD
61646,1157,2024-10-13,31473.26,Card
61647,988,2022-08-30,31560.02,UPI
61648,4663,2022-03-20,6944.48,NetBanking
61649,436,2023-04-25,10733.44,COD
61650,1216,2022-12-29,12089.65,Card
61651,1327,2022-10-23,2708.5,UPI
61652,1365,2022-06-16,7567.38,NetBanking
61653,9473,2024-04-08,48223.69,UPI
61654,1255,2024-06-01,2599.25,Wallet
61655,906,2024-10-25,5303.16,Card
61656,7836,2022-03-27,85737.47,Wallet
61657,1075,2024-10-16,1851.93,COD
61658,4672,2022-11-22,2473.85,UPI
61659,1305,2023-01-15,1948.14,NetBanking
61660,363,2024-12-12,4275.37,UPI
61661,2746,2023-01-02,9393.18,COD
61662,7136,2024-07-24,67381.69,Wallet
61663,4459,2024-03-26,4604.78,COD
61664,3275,2023-10-20,10951.52,NetBanking
61665,437,2023-02-18,10672.8,UPI
61666,871,2024-01-15,8380.17,UPI
61667,1938,2024-08-26,7469.15,UPI
61668,1462,2022-09-10,49967.69,COD
61669,1085,2024-10-05,3358.13,UPI
61670,1907,2024-12-21,7898.43,Card
61671,1742,2023-07-27,9044.64,UPI
61672,1946,2023-03-11,6177.25,UPI
61673,1254,2022-12-19,9275.9,UPI
61674,707,2024-10-04,7346.51,UPI
61675,1792,2022-10-06,10762.75,COD
61676,832,2023-02-06,41368.82,UPI
61677,895,2024-12-22,75248.49,UPI
61678,1666,2023-02-27,16382.25,Card
61679,1103,2022-03-29,5545.64,Card
61680,87,2022-09-30,8454.97,UPI
61681,2324,2022-07-25,69075.86,UPI
61682,888,2022-10-12,12291.6,UPI
61683,1700,2024-12-25,2806.72,UPI
61684,709,2024-12-18,2228.99,UPI
61685,512,2024-12-15,5768.66,UPI
61686,357,2022-01-08,5232.23,NetBanking
61687,1397,2024-05-14,12022.14,UPI
61688,1425,2023-02-12,8866.05,Card
61689,432,2022-06-17,13808.02,Card
61690,8964,2024-08-07,1352.3,COD
61691,9479,2023-06-08,3279.4,Card
61692,1165,2024-09-03,3573.07,UPI
61693,1642,2023-01-30,775.33,COD
61694,1648,2024-10-19,5827.54,COD
61695,50,2023-01-30,12552.81,UPI
61696,725,2024-05-23,160173.01,COD
61697,2550,2022-01-13,4490.08,COD
61698,1151,2022-10-19,1561.34,UPI
61699,1620,2023-10-08,1725.3,COD
61700,1862,2023-11-18,14663.43,Card
61701,1841,2022-12-13,16574.89,UPI
61702,808,2023-04-25,8018.97,COD
61703,409,2022-12-30,51166.92,NetBanking
61704,1131,2024-01-24,9344.85,UPI
61705,1212,2023-05-03,26434.5,UPI
61706,201,2024-06-01,197.78,UPI
61707,9692,2024-04-10,66856.67,UPI
61708,457,2024-11-06,4977.34,UPI
61709,5623,2024-10-27,11281.95,COD
61710,795,2023-01-28,10877.84,COD
61711,985,2023-12-07,2125.13,Card
61712,507,2023-10-09,48157.18,NetBanking
61713,1177,2024-04-01,2067.0,UPI
61714,5160,2022-12-28,81497.66,COD
61715,542,2022-11-13,25713.16,COD
61716,3976,2024-08-17,11310.27,Wallet
61717,1403,2023-12-15,3789.96,Wallet
61718,91,2024-12-24,5382.28,Card
61719,1427,2024-02-29,6349.54,NetBanking
61720,5584,2022-07-15,20854.91,UPI
61721,874,2023-08-11,19566.98,Card
61722,107,2023-11-28,2200.48,Card
61723,5880,2023-10-29,3396.32,UPI
61724,229,2023-05-03,4074.2,Wallet
61725,158,2022-12-29,13440.4,UPI
61726,7956,2024-11-20,3444.36,Card
61727,343,2024-05-12,15695.93,UPI
61728,1046,2023-03-21,4966.05,UPI
61729,39,2022-07-28,23918.32,COD
61730,8982,2024-01-29,3915.24,Card
61731,819,2024-07-07,267031.25,UPI
61732,1049,2023-02-24,17198.34,Card
61733,150,2024-11-24,44900.02,UPI
61734,5582,2024-08-23,13223.03,UPI
61735,644,2022-10-17,59463.57,UPI
61736,179,2023-12-11,9108.5,UPI
61737,1462,2024-05-30,2116.82,UPI
61738,1898,2024-12-19,40307.06,Card
61739,730,2023-12-24,8941.45,UPI
61740,1777,2023-11-12,1172.76,Wallet
61741,1250,2022-08-22,4753.93,COD
61742,955,2023-05-25,5921.54,Card
61743,1890,2024-08-03,14826.39,UPI
61744,1859,2023-09-11,8038.2,Card
61745,1035,2023-04-22,9339.2,UPI
61746,7032,2024-10-22,5728.05,NetBanking
61747,1330,2023-11-29,23038.33,UPI
61748,76,2024-08-21,9365.11,COD
61749,1070,2023-07-27,4339.46,NetBanking
61750,3142,2023-10-22,120966.27,Wallet
61751,4004,2024-10-17,46031.95,Card
61752,1205,2023-11-24,38687.72,Card
61753,401,2024-06-22,40991.17,UPI
61754,709,2024-12-25,4849.88,COD
61755,410,2022-04-03,12899.45,UPI
61756,283,2023-01-09,4525.57,Card
61757,1707,2022-12-11,88575.75,COD
61758,470,2023-12-19,6548.68,UPI
61759,7665,2022-05-14,4244.16,Card
61760,5567,2022-11-24,2888.88,Wallet
61761,1248,2022-08-22,3145.23,NetBanking
61762,1482,2022-12-23,13408.74,COD
61763,1617,2023-08-23,4498.24,UPI
61764,102,2023-12-23,10555.1,UPI
61765,8047,2023-08-24,4415.33,Card
61766,1858,2024-05-03,6998.0,UPI
61767,973,2024-10-27,3283.53,UPI
61768,96,2023-03-14,61745.99,COD
61769,9519,2022-07-06,3143.82,Card
61770,1120,2022-11-07,11368.57,Card
61771,1240,2023-02-01,20985.86,UPI
61772,355,2024-10-10,35580.71,UPI
61773,2542,2024-12-13,6656.26,Wallet
61774,622,2022-02-22,3637.52,UPI
61775,1933,2023-06-11,1184.62,Card
61776,1089,2022-10-04,1819.19,Wallet
61777,1362,2022-12-10,9841.22,UPI
61778,400,2023-10-24,23999.24,NetBanking
61779,788,2022-08-22,4163.4,UPI
61780,1733,2024-06-05,11538.99,UPI
61781,1289,2023-08-06,20786.44,UPI
61782,124,2022-06-04,4326.98,UPI
61783,1668,2022-11-29,1707.76,Card
61784,4873,2023-12-29,66726.36,Wallet
61785,980,2024-12-30,348485.86,UPI
61786,9120,2022-06-05,10218.19,Card
61787,1770,2022-01-25,62780.69,Wallet
61788,1727,2023-02-07,3102.98,COD
61789,4423,2023-05-29,7183.71,COD
61790,1090,2024-09-04,8783.42,Wallet
61791,1380,2023-12-12,19644.31,UPI
61792,1768,2022-06-18,8759.89,UPI
61793,113,2023-07-31,9799.89,UPI
61794,267,2024-11-28,3307.89,Card
61795,1816,2024-05-22,24344.34,Card
61796,1389,2022-11-04,3394.9,Card
61797,838,2022-12-10,153246.6,UPI
61798,353,2024-10-22,11179.84,UPI
61799,476,2022-11-15,6157.36,Card
61800,1389,2023-07-11,4717.53,UPI
61801,1378,2022-08-01,8377.24,COD
61802,370,2023-05-02,478.07,NetBanking
61803,9841,2024-10-31,7947.82,UPI
61804,1751,2024-12-20,6019.76,UPI
61805,1080,2023-05-10,18982.3,NetBanking
61806,410,2022-04-04,9441.15,NetBanking
61807,4824,2022-11-27,520.52,Card
61808,10,2023-09-20,3211.16,Card
61809,57,2023-05-12,8100.6,UPI
61810,1291,2024-10-08,1274.55,Wallet
61811,1498,2024-01-29,9865.59,Card
61812,195,2023-12-29,157983.24,Card
61813,263,2024-05-30,184664.38,UPI
61814,369,2024-12-07,27853.68,UPI
61815,1108,2022-12-15,10778.09,Card
61816,3315,2022-07-22,6788.48,UPI
61817,8976,2022-06-12,16004.02,COD
61818,914,2022-12-08,99380.39,UPI
61819,1296,2022-11-26,5306.19,Card
61820,832,2023-11-12,3952.88,Card
61821,1193,2023-12-15,7038.28,UPI
61822,1614,2022-08-18,75198.06,Card
61823,448,2024-06-14,8987.36,COD
61824,9191,2024-09-04,80662.68,UPI
61825,7042,2024-05-16,39406.65,UPI
61826,1056,2022-11-30,1973.16,Wallet
61827,1087,2023-05-29,2158.72,UPI
61828,9479,2024-08-17,20658.15,UPI
61829,194,2022-10-11,27449.43,Wallet
61830,27,2022-02-19,3187.23,UPI
61831,277,2024-11-09,11947.59,Card
61832,1081,2022-09-06,5190.3,Card
61833,1382,2023-06-23,2845.44,UPI
61834,1407,2022-12-19,4027.28,COD
61835,1938,2023-10-14,26520.94,Card
61836,1317,2023-11-16,2069.77,UPI
61837,51,2023-08-02,10376.63,NetBanking
61838,128,2024-11-25,520.96,UPI
61839,7785,2022-01-29,5408.77,UPI
61840,8707,2022-06-29,118437.04,Wallet
61841,1194,2024-12-16,2838.25,Card
61842,982,2023-08-07,7678.41,Card
61843,1465,2023-06-05,2135.45,Wallet
61844,1246,2022-04-24,232333.79,Card
61845,7354,2023-12-25,67281.97,Card
61846,7693,2023-07-18,2610.46,UPI
61847,9802,2022-09-29,1530.53,NetBanking
61848,131,2023-11-29,23697.04,UPI
61849,9951,2024-08-14,48734.26,Wallet
61850,72,2024-09-22,6916.76,Card
61851,708,2022-08-22,1654.75,Card
61852,1044,2024-10-02,966.18,UPI
61853,684,2024-01-21,2726.73,NetBanking
61854,433,2022-10-20,16353.94,Card
61855,3058,2022-12-29,9326.51,Card
61856,168,2024-11-10,2849.27,Card
61857,996,2022-06-09,1953.65,NetBanking
61858,1963,2022-01-13,292.71,Card
61859,913,2022-03-29,62846.46,Card
61860,1922,2024-04-21,7065.6,Wallet
61861,7507,2023-12-16,5923.3,Card
61862,845,2022-12-23,50312.04,Wallet
61863,1023,2022-08-31,97604.85,Card
61864,7309,2023-08-27,216761.79,UPI
61865,1679,2024-05-10,688.17,UPI
61866,353,2022-10-15,94261.7,Card
61867,920,2023-06-04,75271.54,UPI
61868,807,2022-07-06,5647.15,NetBanking
61869,1254,2023-06-24,969.59,NetBanking
61870,585,2022-02-25,843.3,Card
61871,5784,2024-01-05,2282.0,UPI
61872,918,2022-11-01,12014.31,UPI
61873,216,2023-12-01,859.47,COD
61874,991,2024-02-29,1851.47,Card
61875,1714,2022-02-21,12902.14,COD
61876,1599,2024-07-02,106313.1,COD
61877,1393,2023-01-17,5430.82,NetBanking
61878,350,2024-12-15,9509.37,UPI
61879,1084,2024-10-27,516.84,UPI
61880,1926,2023-12-26,141467.78,NetBanking
61881,1918,2022-09-26,129054.74,Card
61882,9479,2023-12-24,5843.29,COD
61883,523,2024-06-27,3035.08,Card
61884,740,2024-06-23,1894.44,UPI
61885,184,2024-04-30,8085.2,UPI
61886,247,2024-12-12,5351.32,COD
61887,14,2024-11-07,467.86,NetBanking
61888,396,2024-11-03,2038.04,UPI
61889,294,2024-11-05,17908.93,UPI
61890,849,2024-10-16,6621.61,UPI
61891,498,2024-11-03,1554.45,COD
61892,711,2022-01-11,3723.93,UPI
61893,1113,2022-08-01,9546.76,UPI
61894,1231,2024-07-18,17664.28,UPI
61895,658,2022-06-19,5571.7,UPI
61896,506,2024-09-25,668.34,Card
61897,749,2022-09-01,159688.42,Wallet
61898,4137,2024-12-10,8469.18,UPI
61899,1013,2023-10-13,6817.3,Card
61900,6184,2024-06-03,60372.1,NetBanking
61901,514,2023-11-05,11206.26,UPI
61902,1801,2022-04-23,1285.4,Card
61903,991,2024-02-10,2254.98,Wallet
61904,372,2024-09-07,56670.42,COD
61905,1287,2023-10-15,6011.01,COD
61906,988,2022-12-02,1385.8,Card
61907,867,2024-09-02,90002.38,UPI
61908,534,2024-11-16,6708.33,Card
61909,3192,2022-05-12,8393.15,UPI
61910,1601,2022-09-13,3221.39,Wallet
61911,8419,2023-11-08,1340.6,UPI
61912,1779,2022-01-15,3417.19,Card
61913,986,2022-07-31,844.25,Card
61914,7293,2022-04-07,3045.36,UPI
61915,950,2024-05-19,3973.11,Card
61916,1397,2022-11-25,65966.23,UPI
61917,264,2022-02-02,2420.76,UPI
61918,526,2023-12-25,7957.85,Card
61919,9852,2023-11-28,9052.15,COD
61920,1491,2023-02-19,16726.15,UPI
61921,1713,2023-06-27,1046.27,COD
61922,7972,2022-10-23,6619.52,NetBanking
61923,460,2024-09-23,15752.35,Wallet
61924,380,2023-10-28,6685.3,UPI
61925,1574,2022-08-08,11907.72,UPI
61926,617,2023-03-20,5149.78,COD
61927,1550,2023-12-05,11343.26,UPI
61928,94,2022-10-10,8873.3,Card
61929,322,2024-07-05,7153.15,Card
61930,3212,2023-08-06,5478.66,Card
61931,7690,2022-06-25,2565.26,COD
61932,186,2024-08-30,2553.11,UPI
61933,7299,2023-10-07,4253.37,UPI
61934,4499,2024-10-18,151075.93,UPI
61935,1731,2023-10-03,7021.15,Card
61936,990,2024-11-29,9692.94,Card
61937,1781,2023-09-30,946.32,UPI
61938,113,2022-12-15,99402.37,COD
61939,430,2024-11-11,2928.91,COD
61940,2463,2023-11-18,14901.25,UPI
61941,1867,2022-10-06,6566.41,Card
61942,1911,2022-11-04,1847.0,Card
61943,807,2022-05-22,9820.77,Card
61944,1305,2024-12-23,3813.45,UPI
61945,1991,2023-06-24,2830.3,UPI
61946,797,2023-11-06,4590.9,UPI
61947,1793,2023-02-19,6989.23,COD
61948,3562,2024-04-08,9189.14,UPI
61949,1676,2023-10-22,2739.57,UPI
61950,38,2024-10-30,9922.06,UPI
61951,420,2024-06-13,4417.41,Card
61952,770,2022-08-06,89298.15,UPI
61953,426,2023-09-08,7704.35,Card
61954,629,2023-09-02,15636.2,Card
61955,2331,2024-10-01,11103.38,UPI
61956,1455,2022-01-19,19059.67,Card
61957,8332,2022-10-03,7226.8,Card
61958,1303,2024-10-30,57415.87,Card
61959,956,2023-10-27,26919.85,NetBanking
61960,1654,2024-10-13,8153.3,UPI
61961,6389,2023-05-02,4426.68,Card
61962,1400,2023-05-26,25002.06,Card
61963,4994,2022-01-04,82968.03,UPI
61964,1821,2022-07-25,3072.51,Card
61965,1338,2023-06-23,72273.5,COD
61966,9489,2023-10-15,7292.65,UPI
61967,562,2022-12-21,5522.85,UPI
61968,315,2022-07-08,1661.7,UPI
61969,571,2024-07-03,13690.49,UPI
61970,9497,2023-03-03,627.2,UPI
61971,421,2022-11-07,1854.88,Card
61972,1224,2022-05-21,52669.75,Card
61973,633,2023-12-22,206720.14,UPI
61974,1435,2024-05-09,9224.8,NetBanking
61975,2647,2024-01-12,44316.06,UPI
61976,319,2022-01-29,6264.82,UPI
61977,1956,2023-12-16,7422.7,Card
61978,5694,2023-02-26,37775.53,Wallet
61979,343,2023-10-14,9003.4,Wallet
61980,1844,2023-06-12,3969.2,COD
61981,1257,2024-04-22,3525.5,COD
61982,59,2023-12-01,10776.6,UPI
61983,312,2023-07-06,4418.29,COD
61984,454,2024-12-06,1756.52,NetBanking
61985,1278,2023-07-04,7426.0,Wallet
61986,71,2024-10-26,823.4,UPI
61987,3908,2023-12-25,909.65,UPI
61988,355,2023-10-10,8871.71,UPI
61989,1392,2022-10-20,3350.6,UPI
61990,1679,2022-06-16,1724.46,Wallet
61991,1241,2024-07-14,51684.78,Card
61992,5559,2022-11-27,12096.64,UPI
61993,1930,2023-12-03,4613.33,UPI
61994,1155,2023-12-07,78459.55,UPI
61995,1724,2024-12-05,5202.59,UPI
61996,461,2022-06-16,3645.13,UPI
61997,5930,2024-04-05,2141.02,Wallet
61998,736,2022-12-05,10951.79,NetBanking
61999,1626,2023-10-31,17728.44,UPI
62000,1575,2024-10-29,84215.5,UPI
62001,1718,2024-03-26,78791.8,UPI
62002,478,2023-11-23,15437.92,Wallet
62003,1910,2024-11-20,5808.89,COD
62004,7024,2024-11-18,5360.34,Card
62005,596,2022-02-12,84523.11,Card
62006,7266,2024-12-23,4074.02,Card
62007,5260,2023-09-27,12059.25,Wallet
62008,1570,2022-10-19,19516.27,NetBanking
62009,2750,2022-01-30,28529.43,UPI
62010,617,2024-06-03,4076.13,UPI
62011,1551,2022-12-27,1739.29,Card
62012,215,2023-02-24,8191.51,UPI
62013,1397,2023-05-06,9032.43,UPI
62014,7537,2024-08-20,10469.57,UPI
62015,1022,2024-12-13,4166.31,UPI
62016,1870,2022-12-28,40267.03,UPI
62017,172,2023-11-13,5124.88,NetBanking
62018,1695,2022-12-11,45861.14,UPI
62019,250,2024-03-08,12952.3,Card
62020,1895,2023-03-21,127587.81,UPI
62021,13,2022-05-10,58371.31,UPI
62022,980,2024-12-03,5431.16,UPI
62023,439,2022-01-23,69408.77,COD
62024,5614,2022-12-25,51485.4,UPI
62025,8692,2023-12-19,2359.96,UPI
62026,759,2024-01-04,15166.84,Card
62027,757,2023-01-01,6587.8,Card
62028,7579,2024-10-21,2951.3,UPI
62029,1069,2024-11-02,40964.0,UPI
62030,993,2022-02-02,13104.06,UPI
62031,305,2023-09-21,11515.51,COD
62032,1263,2023-11-05,3776.64,UPI
62033,5169,2024-11-22,13920.42,UPI
62034,161,2024-06-13,6758.71,UPI
62035,2726,2023-10-19,8259.76,UPI
62036,561,2023-11-06,16729.06,UPI
62037,7833,2024-03-12,11710.95,UPI
62038,84,2023-08-26,4243.04,COD
62039,4537,2023-06-29,1577.67,UPI
62040,3019,2022-10-13,14565.74,UPI
62041,296,2023-01-28,7209.39,Card
62042,1989,2024-10-09,6461.43,UPI
62043,1704,2022-07-05,5868.26,COD
62044,16,2024-03-06,32154.5,UPI
62045,482,2022-09-03,23507.71,UPI
62046,1626,2023-01-03,2974.75,UPI
62047,4151,2024-02-19,10586.8,UPI
62048,341,2024-01-05,15216.0,COD
62049,965,2022-08-06,6559.83,UPI
62050,243,2024-10-29,5404.75,Wallet
62051,1720,2024-08-03,7621.37,UPI
62052,1281,2022-07-13,3410.8,NetBanking
62053,481,2023-10-10,3163.36,NetBanking
62054,1851,2024-12-01,3423.58,COD
62055,249,2022-05-11,40783.29,UPI
62056,1072,2022-12-19,6144.73,Card
62057,1729,2024-11-09,8183.99,Card
62058,537,2022-11-06,10037.55,UPI
62059,373,2022-11-07,8037.5,NetBanking
62060,1155,2024-11-08,10606.84,UPI
62061,1502,2022-11-02,35148.48,COD
62062,509,2023-11-03,11739.82,NetBanking
62063,65,2024-08-25,4808.85,Card
62064,1253,2024-01-19,25733.88,Card
62065,587,2022-10-07,2461.62,NetBanking
62066,1717,2023-03-27,5305.12,UPI
62067,1690,2024-11-20,8521.34,Wallet
62068,107,2023-12-26,786.59,Card
62069,217,2022-07-13,9730.63,NetBanking
62070,239,2024-10-02,8249.4,Card
62071,129,2024-09-25,17194.12,UPI
62072,1411,2023-11-04,9203.85,COD
62073,479,2022-12-18,5426.58,UPI
62074,1157,2022-02-09,36048.36,UPI
62075,127,2024-05-03,3728.45,Card
62076,1279,2024-10-15,1205.36,UPI
62077,145,2023-12-10,2354.75,UPI
62078,9002,2023-02-15,3437.48,UPI
62079,2394,2022-11-20,4791.84,NetBanking
62080,1696,2022-12-12,4848.42,Wallet
62081,78,2022-11-26,4633.1,UPI
62082,837,2023-10-28,18205.4,Card
62083,640,2022-05-14,6820.99,UPI
62084,79,2024-08-16,3124.94,UPI
62085,707,2023-01-22,84243.59,Card
62086,528,2023-01-24,8694.38,UPI
62087,5747,2024-10-21,2554.66,UPI
62088,1435,2023-05-18,121530.66,Wallet
62089,1670,2023-09-22,6135.86,Wallet
62090,1304,2022-05-25,9260.41,Wallet
62091,1687,2024-11-12,21427.31,UPI
62092,1280,2023-12-03,7310.99,Card
62093,1143,2024-10-28,6630.69,UPI
62094,8234,2023-11-25,36190.4,Wallet
62095,635,2022-07-15,3434.25,COD
62096,852,2022-05-01,11598.16,Card
62097,1278,2022-12-29,20444.0,UPI
62098,9290,2022-08-19,410.18,NetBanking
62099,1409,2024-10-13,17402.63,NetBanking
62100,1449,2022-07-23,23024.2,Wallet
62101,8628,2024-12-16,71249.2,UPI
62102,1181,2024-11-05,3366.74,Wallet
62103,151,2024-02-26,1275.09,UPI
62104,3017,2024-09-18,2837.83,UPI
62105,1505,2022-05-26,195.56,Card
