order_item_id,order_id,product_id,quantity,price_at_purchase
163209,59310,89,2,1813.11
163210,59310,87,1,300.43
163211,59310,42,3,725.47
163212,59311,32,4,1787.38
163213,59311,88,4,918.76
163214,59311,115,4,1664.6
163215,59312,45,1,907.56
163216,59313,1,4,37156.48
163217,59313,99,4,9068.38
163218,59313,17,3,8313.54
163219,59313,31,3,6759.04
163220,59314,86,4,819.56
163221,59314,85,3,1159.11
163222,59315,214,5,445.17
163223,59315,40,2,272.61
163224,59315,81,2,828.27
163225,59316,39,3,108.35
163226,59316,41,5,451.2
163227,59316,201,3,1851.21
163228,59316,41,1,470.49
163229,59316,47,4,553.56
163230,59317,301,5,1647.75
163231,59317,24,3,6958.31
163232,59317,35,2,3626.12
163233,59317,92,2,12565.96
163234,59317,384,5,983.8
163235,59318,40,1,246.96
163236,59319,315,3,339.24
163237,59319,40,3,266.66
163238,59320,89,2,1751.8
163239,59320,87,1,281.35
163240,59320,177,1,1879.23
163241,59321,80,5,302.31
163242,59321,41,1,410.52
163243,59321,85,4,1110.81
163244,59321,50,2,97.51
163245,59322,401,4,426.44
163246,59323,37,2,634.94
163247,59323,35,3,3613.26
163248,59323,78,1,718.52
163249,59323,211,1,5290.26
163250,59324,58,1,31728.4
163251,59324,56,5,21943.79
163252,59325,5,3,10809.72
163253,59325,37,4,619.53
163254,59325,37,3,704.74
163255,59325,42,4,742.0
163256,59326,32,2,1845.78
163257,59327,79,3,917.47
163258,59327,45,2,883.14
163259,59328,389,3,946.65
163260,59329,481,3,362.19
163261,59329,138,3,139.56
163262,59329,81,3,892.55
163263,59329,80,2,320.3
163264,59330,92,4,12464.47
163265,59330,11,3,8617.32
163266,59330,83,2,1837.96
163267,59331,41,5,440.96
163268,59331,36,3,191.26
163269,59332,81,3,823.56
163270,59332,78,1,788.1
163271,59333,83,1,2162.31
163272,59333,23,2,1780.3
163273,59333,42,4,761.37
163274,59334,403,3,832.93
163275,59334,84,4,451.64
163276,59335,89,1,2050.11
163277,59335,79,2,912.79
163278,59335,38,3,140.26
163279,59336,47,3,583.01
163280,59336,50,4,85.79
163281,59337,488,5,382.37
163282,59337,291,5,669.88
163283,59338,46,3,465.54
163284,59339,29,1,4417.63
163285,59339,59,3,10797.11
163286,59340,46,3,449.42
163287,59340,82,3,1153.46
163288,59340,78,1,781.78
163289,59341,8,4,9773.11
163290,59341,23,5,1915.01
163291,59341,18,5,13321.33
163292,59342,10,1,21666.67
163293,59342,85,1,1105.11
163294,59342,30,5,1502.16
163295,59342,45,3,890.0
163296,59342,26,1,2746.14
163297,59343,32,1,1789.69
163298,59343,100,5,12248.05
163299,59343,191,1,14748.94
163300,59343,16,5,10430.22
163301,59344,28,2,1620.52
163302,59344,30,4,1375.3
163303,59344,81,5,816.49
163304,59345,471,5,1303.38
163305,59346,290,3,1815.96
163306,59346,31,5,6195.7
163307,59346,23,1,2047.21
163308,59347,88,4,940.73
163309,59348,46,2,482.73
163310,59348,44,1,380.85
163311,59348,81,1,889.36
163312,59348,38,5,134.96
163313,59349,88,3,816.96
163314,59350,44,5,399.49
163315,59350,41,5,467.12
163316,59351,44,4,378.61
163317,59351,40,4,265.85
163318,59351,88,3,887.14
163319,59352,36,2,170.02
163320,59352,44,3,378.53
163321,59352,78,4,781.13
163322,59352,479,2,1047.05
163323,59352,23,1,1973.71
163324,59353,256,5,1060.21
163325,59353,82,3,1136.1
163326,59354,5,4,9673.54
163327,59354,22,4,2564.35
163328,59355,87,3,319.01
163329,59355,28,5,1649.49
163330,59355,41,1,417.07
163331,59355,23,2,2123.45
163332,59356,45,5,913.3
163333,59356,130,4,300.17
163334,59357,28,1,1634.29
163335,59357,49,5,318.51
163336,59357,78,3,820.37
163337,59357,136,2,180.68
163338,59358,78,4,726.93
163339,59358,49,5,317.19
163340,59358,46,5,497.82
163341,59358,349,5,932.68
163342,59358,52,1,3042.32
163343,59359,50,5,90.06
163344,59359,30,5,1508.99
163345,59359,82,5,1011.84
163346,59360,3,3,16294.3
163347,59360,73,2,5188.17
163348,59360,78,1,707.66
163349,59361,355,4,1173.47
163350,59361,46,3,465.33
163351,59362,59,3,10409.38
163352,59362,169,1,1220.95
163353,59362,168,5,473.01
163354,59363,78,3,688.15
163355,59364,86,4,924.86
163356,59364,85,1,1168.77
163357,59364,83,3,1943.56
163358,59364,30,4,1469.53
163359,59365,42,4,692.57
163360,59365,42,5,775.72
163361,59366,50,4,84.52
163362,59366,30,1,1416.4
163363,59367,68,3,10784.83
163364,59368,45,4,930.01
163365,59368,30,4,1491.62
163366,59368,79,2,902.54
163367,59369,126,4,202.49
163368,59369,31,4,7119.82
163369,59370,409,2,30118.21
163370,59370,25,2,2474.57
163371,59370,94,2,17775.89
163372,59371,99,3,8984.38
163373,59371,32,3,1564.99
163374,59372,405,1,815.47
163375,59372,89,3,1920.4
163376,59372,23,3,2063.44
163377,59373,84,1,424.38
163378,59373,40,4,287.12
163379,59373,83,5,1869.87
163380,59374,46,1,427.69
163381,59374,50,2,96.29
163382,59375,33,2,1586.71
163383,59375,354,4,1276.93
163384,59376,87,1,268.8
163385,59376,261,2,775.24
163386,59376,33,3,1627.12
163387,59377,63,3,28919.79
163388,59377,10,1,24057.28
163389,59377,78,3,704.83
163390,59378,46,5,448.77
163391,59378,73,2,4889.52
163392,59378,302,2,4740.51
163393,59378,99,1,10112.63
163394,59379,40,4,287.68
163395,59379,89,3,1928.82
163396,59379,48,3,361.45
163397,59379,201,2,2052.51
163398,59380,298,3,1893.48
163399,59380,86,2,872.27
163400,59380,32,1,1613.83
163401,59380,47,2,496.74
163402,59380,81,5,963.01
163403,59381,84,2,446.71
163404,59381,87,2,299.36
163405,59381,50,4,89.56
163406,59381,87,5,291.85
163407,59381,45,3,908.25
163408,59382,39,2,99.15
163409,59382,41,3,460.8
163410,59382,45,1,915.71
163411,59382,403,4,769.3
163412,59382,88,5,848.42
163413,59383,86,1,855.97
163414,59383,14,3,16982.99
163415,59383,1,5,37153.16
163416,59383,5,4,9936.42
163417,59383,265,3,1135.38
163418,59384,23,5,2136.21
163419,59384,481,3,340.57
163420,59384,85,3,1154.8
163421,59385,39,4,100.29
163422,59385,28,5,1631.94
163423,59385,44,1,387.36
163424,59386,82,4,1199.53
163425,59386,85,1,1135.05
163426,59387,45,2,873.75
163427,59387,80,5,285.27
163428,59387,28,5,1932.27
163429,59388,3,1,13485.17
163430,59388,52,1,2858.19
163431,59389,214,2,446.97
163432,59389,39,2,95.33
163433,59389,401,5,438.16
163434,59389,46,5,434.33
163435,59389,46,4,434.97
163436,59390,44,1,357.2
163437,59390,30,3,1512.63
163438,59390,79,4,849.34
163439,59391,82,4,1165.67
163440,59391,59,5,11907.71
163441,59392,37,4,701.04
163442,59392,37,4,602.59
163443,59392,113,5,854.4
163444,59392,86,3,836.06
163445,59393,83,4,1781.47
163446,59393,28,1,1739.25
163447,59393,36,4,174.77
163448,59394,30,3,1528.4
163449,59395,38,5,129.59
163450,59395,28,4,1822.52
163451,59396,351,4,2222.16
163452,59396,75,4,12066.31
163453,59396,264,1,2509.04
163454,59396,82,3,1170.36
163455,59397,86,4,945.08
163456,59398,43,3,485.32
163457,59398,471,3,1268.97
163458,59399,42,2,776.8
163459,59400,38,2,124.9
163460,59400,23,3,1845.27
163461,59400,40,5,289.59
163462,59400,78,1,828.44
163463,59400,259,1,670.03
163464,59401,81,4,941.46
163465,59401,81,5,857.47
163466,59401,33,4,1631.55
163467,59402,320,5,14354.55
163468,59402,339,2,8192.13
163469,59403,89,4,1775.38
163470,59403,33,4,1584.93
163471,59404,130,2,316.14
163472,59404,395,4,278.52
163473,59404,49,2,353.58
163474,59404,33,4,1693.21
163475,59404,474,1,1453.7
163476,59405,83,5,2089.35
163477,59405,50,1,97.61
163478,59405,46,5,490.32
163479,59405,32,4,1658.31
163480,59406,7,4,8716.85
163481,59407,85,2,1124.77
163482,59407,489,4,181.91
163483,59407,50,2,86.7
163484,59407,215,4,177.57
163485,59408,27,4,2217.67
163486,59409,29,5,4601.42
163487,59409,78,1,733.89
163488,59409,41,1,411.74
163489,59409,91,4,12828.7
163490,59410,79,5,887.0
163491,59410,49,1,313.03
163492,59411,30,4,1362.63
163493,59411,65,5,11296.67
163494,59411,86,1,902.46
163495,59411,95,1,21981.84
163496,59412,47,3,528.21
163497,59412,491,4,149.36
163498,59412,33,1,1567.54
163499,59413,82,1,1142.84
163500,59413,79,5,917.26
163501,59413,489,5,187.44
163502,59414,44,3,338.65
163503,59414,44,3,368.54
163504,59414,32,3,1808.79
163505,59414,42,2,795.71
163506,59415,32,5,1849.33
163507,59415,78,1,714.24
163508,59415,42,2,697.23
163509,59415,89,2,1738.95
163510,59416,491,2,147.49
163511,59416,46,1,483.11
163512,59417,244,1,5179.09
163513,59418,82,5,1221.51
163514,59418,42,2,685.45
163515,59419,28,1,1633.91
163516,59419,48,4,386.35
163517,59419,89,1,1964.79
163518,59419,88,1,862.53
163519,59419,88,3,786.17
163520,59420,430,3,2134.91
163521,59420,43,5,474.8
163522,59420,33,1,1809.61
163523,59420,492,4,427.5
163524,59421,15,5,12449.87
163525,59421,25,5,2112.7
163526,59421,68,3,10688.29
163527,59421,62,1,3811.74
163528,59422,44,3,347.72
163529,59422,85,2,976.87
163530,59423,42,3,668.43
163531,59424,60,5,5270.07
163532,59424,33,5,1593.81
163533,59424,416,2,5016.73
163534,59424,70,5,8140.01
163535,59424,32,5,1553.2
163536,59425,36,2,170.67
163537,59425,78,3,696.11
163538,59425,45,2,874.16
163539,59425,33,4,1760.28
163540,59426,222,4,209.03
163541,59427,38,2,137.17
163542,59427,39,4,93.46
163543,59428,77,1,21204.36
163544,59428,147,1,10377.35
163545,59428,9,3,18801.07
163546,59429,71,4,9230.25
163547,59429,91,5,11835.46
163548,59430,50,5,94.92
163549,59430,41,1,465.31
163550,59430,30,5,1362.25
163551,59430,43,1,490.91
163552,59430,40,5,253.6
163553,59431,81,3,895.81
163554,59431,87,5,291.92
163555,59431,28,4,1925.69
163556,59432,138,1,153.32
163557,59432,41,1,418.91
163558,59433,81,4,862.62
163559,59433,430,4,1880.33
163560,59433,36,5,177.17
163561,59434,301,3,1817.59
163562,59435,81,5,919.42
163563,59435,99,3,8773.85
163564,59435,108,2,7842.79
163565,59436,79,5,874.71
163566,59436,487,3,295.97
163567,59436,78,5,817.24
163568,59437,38,5,137.1
163569,59437,40,1,289.02
163570,59437,28,3,1920.01
163571,59437,136,3,189.76
163572,59438,88,4,873.82
163573,59438,63,2,29083.18
163574,59438,47,5,532.78
163575,59439,81,2,928.0
163576,59439,33,2,1709.88
163577,59439,23,2,1869.95
163578,59439,23,1,1925.96
163579,59440,176,1,1694.6
163580,59440,113,2,883.65
163581,59440,32,3,1561.25
163582,59441,292,4,3522.51
163583,59441,476,4,3387.4
163584,59441,30,3,1452.61
163585,59442,1,3,31640.68
163586,59442,32,4,1672.44
163587,59442,100,3,11562.77
163588,59443,39,1,111.71
163589,59443,41,2,464.75
163590,59443,86,2,796.12
163591,59443,317,2,449.86
163592,59443,39,2,97.91
163593,59444,47,1,540.44
163594,59445,24,5,6666.7
163595,59446,246,5,3975.63
163596,59446,17,2,9317.0
163597,59447,81,5,806.98
163598,59447,80,4,298.89
163599,59448,15,4,11133.93
163600,59448,25,4,2377.76
163601,59448,43,1,478.75
163602,59448,34,4,1901.93
163603,59448,100,1,10666.33
163604,59449,88,1,887.95
163605,59450,214,2,480.81
163606,59450,316,3,721.65
163607,59451,49,1,318.36
163608,59451,89,2,1949.94
163609,59451,30,4,1286.27
163610,59452,107,1,13148.16
163611,59452,84,4,424.51
163612,59452,89,5,1765.92
163613,59452,5,2,10072.11
163614,59453,69,3,4635.6
163615,59453,48,5,344.17
163616,59454,491,1,159.28
163617,59455,490,4,103.89
163618,59455,399,4,298.14
163619,59456,44,1,396.48
163620,59456,84,1,463.03
163621,59456,50,3,99.58
163622,59457,44,2,340.74
163623,59457,172,3,2708.23
163624,59457,359,1,11114.82
163625,59458,82,5,1080.26
163626,59458,82,4,1183.58
163627,59458,48,5,400.83
163628,59459,37,2,708.54
163629,59459,49,3,355.23
163630,59459,37,1,660.81
163631,59460,223,3,86.54
163632,59460,33,4,1863.65
163633,59461,82,1,1193.55
163634,59461,32,1,1839.53
163635,59462,49,3,317.44
163636,59462,41,2,402.85
163637,59462,301,3,1745.35
163638,59462,38,4,127.53
163639,59463,92,2,11682.92
163640,59463,398,5,423.21
163641,59464,199,5,522.71
163642,59464,30,5,1411.39
163643,59464,82,5,1194.77
163644,59465,49,3,303.73
163645,59465,79,3,822.59
163646,59465,38,5,129.91
163647,59466,133,3,222.22
163648,59466,36,5,181.78
163649,59466,32,2,1800.39
163650,59467,7,2,9171.06
163651,59467,32,3,1525.83
163652,59467,37,5,648.75
163653,59467,468,3,1225.31
163654,59467,3,4,14113.98
163655,59468,42,2,767.34
163656,59468,87,2,273.51
163657,59468,43,4,517.35
163658,59469,40,1,279.44
163659,59469,80,3,316.32
163660,59469,28,3,1625.66
163661,59469,28,1,1800.68
163662,59470,45,5,830.14
163663,59470,41,1,438.07
163664,59471,315,3,360.86
163665,59471,78,3,826.0
163666,59472,84,5,426.38
163667,59472,85,1,1057.24
163668,59473,89,5,1881.42
163669,59473,86,2,820.95
163670,59473,49,3,341.23
163671,59474,90,2,9530.37
163672,59474,11,5,9867.44
163673,59475,30,2,1426.51
163674,59475,29,5,4973.93
163675,59475,109,5,13957.11
163676,59476,486,5,286.99
163677,59477,40,2,277.39
163678,59477,81,1,931.46
163679,59478,23,1,2146.52
163680,59478,44,1,377.23
163681,59478,124,4,2028.97
163682,59479,128,4,232.58
163683,59479,42,5,756.12
163684,59479,38,1,142.29
163685,59479,306,4,301.69
163686,59480,82,2,1142.46
163687,59480,126,4,213.95
163688,59480,40,3,274.58
163689,59481,8,5,9805.96
163690,59481,22,2,2709.91
163691,59482,262,2,1424.73
163692,59483,138,3,150.08
163693,59483,86,1,916.23
163694,59483,84,4,470.02
163695,59483,491,4,159.59
163696,59483,84,5,452.43
163697,59484,48,2,358.55
163698,59485,446,5,10317.69
163699,59485,22,4,2519.11
163700,59485,5,3,10177.06
163701,59485,15,1,10983.74
163702,59486,45,5,919.63
163703,59486,266,2,963.87
163704,59487,83,2,1951.56
163705,59488,78,2,765.29
163706,59488,79,2,906.24
163707,59489,377,5,2370.34
163708,59489,92,1,11560.04
163709,59489,83,4,1914.61
163710,59489,68,5,10562.47
163711,59490,43,5,525.12
163712,59490,346,5,1702.07
163713,59491,88,3,839.39
163714,59491,21,2,2749.66
163715,59492,38,4,137.04
163716,59492,32,1,1677.49
163717,59493,66,5,6681.36
163718,59494,35,4,3504.59
163719,59494,86,4,778.35
163720,59495,40,1,269.43
163721,59495,494,3,198.62
163722,59496,32,3,1626.53
163723,59496,474,4,1502.7
163724,59496,45,3,877.09
163725,59497,228,3,133.52
163726,59497,82,1,1173.74
163727,59497,23,5,1862.1
163728,59497,135,3,897.56
163729,59498,36,5,179.17
163730,59498,46,1,476.62
163731,59498,80,5,327.09
163732,59499,47,4,512.39
163733,59499,87,5,266.73
163734,59499,82,5,1222.05
163735,59499,87,3,320.11
163736,59499,41,2,483.83
163737,59500,44,2,399.57
163738,59500,78,4,785.04
163739,59501,81,5,849.62
163740,59502,32,3,1706.47
163741,59502,170,2,1505.05
163742,59503,88,5,845.45
163743,59503,223,4,88.96
163744,59504,493,5,543.54
163745,59504,30,2,1320.15
163746,59505,79,4,888.58
163747,59505,32,5,1592.76
163748,59505,87,4,279.83
163749,59506,22,5,2809.01
163750,59506,21,5,2491.89
163751,59507,330,4,12174.37
163752,59507,85,4,1047.81
163753,59507,67,5,6003.41
163754,59508,99,4,10003.74
163755,59508,60,2,5797.46
163756,59509,32,3,1787.68
163757,59509,260,3,758.18
163758,59509,82,2,1192.78
163759,59509,47,2,565.0
163760,59510,399,5,327.22
163761,59510,39,2,101.82
163762,59510,42,5,703.9
163763,59511,46,1,456.33
163764,59511,218,2,966.49
163765,59511,85,1,1056.1
163766,59512,30,4,1436.55
163767,59512,220,1,291.07
163768,59512,402,2,637.7
163769,59513,33,3,1628.94
163770,59513,42,3,736.54
163771,59514,83,3,1865.99
163772,59514,36,1,178.63
163773,59514,50,5,95.8
163774,59515,50,1,100.29
163775,59515,50,3,90.43
163776,59515,39,2,98.6
163777,59515,178,2,539.08
163778,59515,82,3,1097.11
163779,59516,26,5,2819.94
163780,59516,81,5,807.02
163781,59517,81,1,793.19
163782,59517,80,2,337.43
163783,59517,30,2,1466.35
163784,59518,89,1,1858.51
163785,59518,85,5,976.04
163786,59518,123,2,1687.29
163787,59519,42,1,783.24
163788,59519,22,2,2562.35
163789,59519,6,4,4133.9
163790,59520,33,3,1549.81
163791,59520,486,3,253.44
163792,59521,46,3,501.37
163793,59521,33,1,1640.85
163794,59522,87,2,302.98
163795,59522,47,5,538.06
163796,59522,30,4,1485.87
163797,59522,80,5,312.03
163798,59523,44,1,395.71
163799,59523,48,1,361.19
163800,59524,83,5,1825.68
163801,59525,406,2,400.38
163802,59525,80,3,338.15
163803,59525,78,4,776.77
163804,59526,28,2,1770.86
163805,59526,253,2,9527.77
163806,59527,392,2,169.25
163807,59527,82,2,1114.64
163808,59527,42,2,794.93
163809,59528,33,3,1723.95
163810,59529,88,2,777.93
163811,59529,78,5,751.99
163812,59530,43,5,459.87
163813,59530,83,2,2007.96
163814,59530,136,1,183.35
163815,59530,123,3,1821.74
163816,59530,492,4,450.13
163817,59531,88,4,815.9
163818,59531,32,5,1640.62
163819,59531,38,1,137.1
163820,59532,354,5,1286.17
163821,59532,33,1,1844.66
163822,59532,47,5,560.47
163823,59533,50,5,85.34
163824,59533,30,4,1292.15
163825,59533,45,2,859.39
163826,59533,136,2,173.82
163827,59534,64,1,8402.6
163828,59535,50,4,97.83
163829,59535,49,3,330.18
163830,59535,475,3,809.31
163831,59536,99,3,9845.11
163832,59536,89,4,1951.8
163833,59536,5,5,9909.7
163834,59536,43,2,474.18
163835,59537,19,3,13583.03
163836,59537,28,2,1713.9
163837,59538,30,2,1280.79
163838,59538,81,4,808.57
163839,59538,37,4,609.55
163840,59538,394,1,315.17
163841,59538,37,5,632.59
163842,59539,81,1,938.18
163843,59539,290,3,1758.68
163844,59539,201,1,2045.58
163845,59539,404,3,236.48
163846,59539,82,1,1114.14
163847,59540,82,2,1169.45
163848,59541,81,4,929.06
163849,59541,89,3,1803.92
163850,59541,48,4,390.49
163851,59542,42,2,710.95
163852,59543,22,4,2623.56
163853,59543,76,1,13744.31
163854,59543,219,5,513.98
163855,59543,24,5,6436.06
163856,59544,89,5,2089.8
163857,59544,50,4,94.09
163858,59544,41,5,458.05
163859,59545,66,3,6197.14
163860,59545,76,5,12829.79
163861,59546,30,4,1443.82
163862,59546,495,5,102.0
163863,59546,47,1,531.08
163864,59546,49,1,324.06
163865,59546,50,1,93.97
163866,59547,63,4,30999.64
163867,59547,86,4,935.59
163868,59548,2,4,16674.45
163869,59548,253,1,8923.53
163870,59548,20,5,32239.57
163871,59548,51,1,30424.82
163872,59549,47,1,535.14
163873,59549,33,2,1669.08
163874,59549,88,1,777.8
163875,59549,42,3,793.71
163876,59550,78,3,729.36
163877,59550,479,1,1033.58
163878,59550,37,3,643.9
163879,59551,80,4,312.87
163880,59551,80,5,298.34
163881,59551,32,1,1645.96
163882,59551,87,1,283.54
163883,59551,46,1,513.35
163884,59552,32,4,1836.79
163885,59552,46,5,498.93
163886,59553,36,1,182.97
163887,59553,50,1,94.28
163888,59553,79,4,884.27
163889,59554,28,2,1768.88
163890,59554,78,1,758.74
163891,59554,83,1,1886.6
163892,59554,79,2,830.85
163893,59554,78,1,703.34
163894,59555,1,1,38069.88
163895,59556,46,1,436.56
163896,59556,48,2,364.02
163897,59556,42,2,735.22
163898,59556,223,3,98.46
163899,59557,25,2,2208.85
163900,59557,27,5,2026.95
163901,59557,32,2,1518.43
163902,59557,94,4,18481.42
163903,59557,89,2,2041.02
163904,59558,78,1,736.71
163905,59558,267,4,1291.15
163906,59559,47,2,519.16
163907,59559,173,2,580.52
163908,59560,81,4,885.08
163909,59560,495,1,109.46
163910,59561,75,3,13243.2
163911,59561,79,3,818.97
163912,59562,41,1,472.63
163913,59562,33,1,1654.48
163914,59563,37,1,660.86
163915,59563,82,1,1083.63
163916,59563,83,2,2069.77
163917,59564,225,4,138.06
163918,59564,256,4,1055.16
163919,59564,78,4,729.79
163920,59564,23,2,2093.71
163921,59565,398,2,378.62
163922,59565,47,1,497.69
163923,59566,293,5,7391.59
163924,59566,55,2,18490.68
163925,59566,275,1,32785.11
163926,59567,39,3,110.96
163927,59567,88,2,824.36
163928,59568,46,5,455.85
163929,59568,41,5,463.04
163930,59568,199,5,550.91
163931,59569,93,5,16684.89
163932,59569,72,1,6544.82
163933,59569,251,1,16304.06
163934,59570,75,3,11884.93
163935,59570,100,3,10567.19
163936,59570,7,3,9000.43
163937,59571,78,2,780.85
163938,59571,78,5,721.04
163939,59572,48,5,370.08
163940,59572,79,4,855.75
163941,59572,78,5,746.7
163942,59573,36,2,175.03
163943,59573,85,1,1024.55
163944,59574,49,3,345.93
163945,59575,312,5,275.45
163946,59575,89,2,2005.53
163947,59575,494,5,205.97
163948,59576,46,3,483.04
163949,59577,85,1,995.04
163950,59577,82,4,1109.44
163951,59577,32,3,1712.44
163952,59578,441,1,683.94
163953,59578,442,5,1118.14
163954,59578,33,4,1554.75
163955,59578,48,1,364.34
163956,59579,355,2,1214.77
163957,59579,65,3,10567.67
163958,59579,218,2,951.03
163959,59579,62,1,3433.73
163960,59579,27,5,2379.34
163961,59580,88,2,932.97
163962,59580,48,3,348.05
163963,59580,137,5,245.45
163964,59581,473,5,3974.54
163965,59581,25,4,2396.72
163966,59581,88,2,831.52
163967,59582,27,5,2075.73
163968,59583,23,3,2018.56
163969,59584,38,5,125.8
163970,59584,30,1,1468.6
163971,59584,85,3,1050.66
163972,59584,258,1,1804.04
163973,59585,80,1,291.92
163974,59585,30,5,1318.07
163975,59585,41,1,487.9
163976,59586,48,5,351.3
163977,59586,79,5,950.62
163978,59587,85,2,1179.05
163979,59587,314,1,177.81
163980,59587,43,4,529.63
163981,59588,83,5,1975.42
163982,59589,45,5,920.91
163983,59589,76,1,15072.2
163984,59589,40,1,264.73
163985,59589,46,4,472.09
163986,59590,486,1,260.27
163987,59590,355,1,1160.99
163988,59590,355,4,1207.6
163989,59591,45,2,878.71
163990,59591,48,1,407.6
163991,59591,385,5,994.48
163992,59591,23,3,2120.64
163993,59592,52,2,3037.58
163994,59592,311,3,239.81
163995,59592,212,2,2708.59
163996,59593,97,4,25567.92
163997,59594,35,5,3385.64
163998,59594,19,3,13726.88
163999,59594,420,5,3516.9
164000,59595,88,5,815.91
164001,59595,125,5,275.57
164002,59596,84,3,404.18
164003,59596,40,1,300.14
164004,59597,45,4,852.82
164005,59597,79,3,936.06
164006,59597,38,1,139.8
164007,59597,28,5,1834.61
164008,59598,33,4,1849.47
164009,59599,85,5,1040.01
164010,59600,135,3,972.17
164011,59600,258,3,1791.2
164012,59601,87,1,265.07
164013,59601,47,2,574.61
164014,59601,47,5,588.79
164015,59602,54,4,16432.7
164016,59602,17,5,8169.63
164017,59603,30,3,1507.1
164018,59604,48,4,372.43
164019,59604,85,4,987.72
164020,59605,46,2,493.35
164021,59605,40,1,281.25
164022,59606,81,3,941.85
164023,59606,37,3,695.98
164024,59607,85,4,1159.21
164025,59607,41,5,412.63
164026,59607,48,1,408.41
164027,59608,34,2,1860.86
164028,59609,99,1,10043.35
164029,59609,73,3,5335.86
164030,59610,217,4,149.52
164031,59610,81,5,968.72
164032,59611,48,4,390.2
164033,59611,83,1,1831.28
164034,59611,30,2,1505.46
164035,59611,23,1,2081.15
164036,59612,404,5,246.66
164037,59612,70,5,8413.24
164038,59612,85,5,1103.49
164039,59612,333,3,6920.72
164040,59612,35,5,3496.57
164041,59613,34,2,1959.79
164042,59613,6,3,4093.51
164043,59614,81,2,910.39
164044,59614,43,3,456.81
164045,59614,28,4,1741.34
164046,59615,235,5,2123.5
164047,59616,22,1,2483.36
164048,59616,41,2,408.85
164049,59616,5,4,9625.15
164050,59617,92,2,11489.98
164051,59617,16,4,9891.97
164052,59618,176,1,1667.48
164053,59618,81,3,878.18
164054,59618,50,3,98.81
164055,59618,434,4,767.75
164056,59619,66,2,6496.32
164057,59619,100,2,11657.44
164058,59620,44,1,343.44
164059,59620,84,3,394.73
164060,59621,239,1,10832.84
164061,59621,23,2,1889.52
164062,59621,15,2,12535.06
164063,59622,82,2,1182.83
164064,59622,47,4,537.26
164065,59622,84,2,426.6
164066,59623,33,5,1638.78
164067,59623,24,3,6229.66
164068,59623,27,1,2221.7
164069,59623,26,4,2873.13
164070,59623,15,2,12718.25
164071,59624,132,2,918.08
164072,59624,41,4,442.49
164073,59624,259,1,769.29
164074,59624,199,4,581.94
164075,59625,84,5,454.64
164076,59625,85,4,1000.37
164077,59625,44,4,384.08
164078,59625,83,5,1841.13
164079,59625,81,3,921.02
164080,59626,36,2,171.12
164081,59626,84,3,451.54
164082,59626,44,5,383.71
164083,59627,78,4,713.96
164084,59627,48,5,393.89
164085,59628,36,1,175.78
164086,59629,46,1,437.83
164087,59629,45,5,939.75
164088,59629,40,5,288.29
164089,59629,50,2,97.31
164090,59630,30,3,1322.51
164091,59630,45,2,988.07
164092,59631,37,1,694.74
164093,59631,43,3,507.15
164094,59632,84,1,392.75
164095,59633,255,1,9082.82
164096,59634,32,4,1804.26
164097,59635,85,4,1119.17
164098,59635,385,3,974.42
164099,59635,39,3,100.2
164100,59636,130,5,264.63
164101,59636,28,4,1759.52
164102,59637,205,5,1212.85
164103,59637,41,2,485.31
164104,59637,78,5,830.38
164105,59638,46,3,490.33
164106,59638,40,5,292.43
164107,59638,42,4,745.55
164108,59638,28,2,1660.72
164109,59639,46,5,490.09
164110,59639,30,5,1477.69
164111,59639,82,4,1095.48
164112,59640,39,4,100.28
164113,59640,45,4,818.55
164114,59641,40,1,251.53
164115,59641,89,1,2077.89
164116,59641,40,4,279.14
164117,59642,78,1,786.96
164118,59642,47,4,535.98
164119,59642,333,1,7034.74
164120,59643,40,5,270.92
164121,59643,87,4,318.43
164122,59643,117,2,1304.57
164123,59643,23,5,2030.48
164124,59643,89,5,1782.07
164125,59644,36,4,197.57
164126,59644,38,1,150.79
164127,59644,214,4,447.63
164128,59644,37,4,716.62
164129,59645,38,1,135.26
164130,59645,28,3,1729.59
164131,59645,41,1,403.31
164132,59645,481,5,376.22
164133,59645,40,5,253.91
164134,59646,294,5,786.48
164135,59647,37,1,653.75
164136,59647,468,1,1447.4
164137,59648,29,4,4816.76
164138,59648,67,5,6551.17
164139,59649,137,5,231.27
164140,59649,37,4,659.09
164141,59649,134,3,570.92
164142,59649,83,3,2095.15
164143,59649,41,5,417.75
164144,59650,397,3,62.38
164145,59650,44,1,381.61
164146,59651,36,1,195.63
164147,59651,82,1,1101.86
164148,59651,50,5,95.07
164149,59652,493,1,480.1
164150,59652,41,1,447.54
164151,59652,59,3,11160.58
164152,59653,495,4,115.19
164153,59653,89,1,1784.84
164154,59653,84,2,390.92
164155,59654,48,1,352.02
164156,59654,79,3,929.33
164157,59655,79,3,828.19
164158,59655,85,1,1025.8
164159,59655,38,2,135.17
164160,59655,87,2,268.26
164161,59655,80,5,295.81
164162,59656,44,2,356.54
164163,59656,45,4,961.88
164164,59656,80,5,322.48
164165,59656,44,2,331.56
164166,59656,28,5,1661.7
164167,59657,34,2,1886.8
164168,59657,416,2,4576.58
164169,59658,50,2,92.69
164170,59658,176,5,1746.05
164171,59659,100,2,11472.12
164172,59659,3,2,13630.87
164173,59659,89,5,1790.58
164174,59659,82,3,1175.36
164175,59659,42,3,704.63
